"post"
"My man looks like they shaved a gorilla"
"My man looks like someone tried to whittle a Teddy Ruxpin"
"My man looks like Lou Ferrigno right before he's tased"
"My man looks like Lou Ferrigno right after he's tased"
"My man looks like someone carved a voodoo doll"
"My man looks like the NYPD fished his body out of the East River"
"My man looks like the mascot for a discount cigar store"
"My man looks like he injects beef tallow"
"My man looks like he claims to be a licensed alchemist"
"My man looks like he sleeps in a walk-in humidor"
"My man looks like the Carfox mascot has anger issues"
"My man looks like he singlehandedly brought back the measles"
"My man looks like a rabid chipmunk"
"My man looks like they microwaved Joe Piscopo"
"My man looks like a boot becoming a human face, forever."
"My man looks like Frank Oz has a hand up his back"
"My man looks like he set the tanning bed to ""broil"""
"My man looks like he's asked if he can taste your baby"
"My man looks like his LinkedIn profile lists his profession as ""free thinker"""
"My man looks like he insists a worm ate part of his brain and then died"
"My man looks like they deep-fried Jeremy Allen White"
"My man looks like a snowman made of liverwurst"
"My man looks like Ben Stiller turning into the Hulk"
"My man looks like a deranged Serrano ham"
"My man looks like the patron saint of bacon"
"My man looks like the animatronic bear at a Chuck E. Cheese"
"My man looks like his obituary will include the phrase ""diarrhea lettuce"""
"My man looks like the human equivalent of creme brûlée"
"My man looks like he's yelling ""feed me, Seymour!"""
"My man looks like he's vowed to get revenge on the surface dwellers"
"My man looks like the Kennedy from the Black Lagoon"
"My man looks like he's about to swallow Jonah"
"My man looks like he's been cast in a gritty reboot of The Gingerbread Man"
"My man looks like someone put googly eyes on a walnut"
"My man looks like he's Aaron Rodgers' ""in case of emergency"" contact"
"My man looks like Baloo from the Jungle Book got rabies"
"My man looks like he dunked his head in a KFC fryer"
"My man looks like someone Olivia Nuzzi would fall hard for"
"My man looks like he blamed a surge in avian flu on Big Bird"
"My man looks like a cartoon termite in a pest control ad"
"My man looks like Clint Eastwood just said ""right turn, Clyde"""
"My man looks like he carries business cards that identify him as an illusionist"
"My man looks like he's about to lose an arm in the Star Wars cantina"
"My man looks like if Heath Ledger had played the Joker in blackface"
"My man looks like his understanding of ""farm to table"" has zero intermediate steps"
"My man looks like John C. Reilly playing Roy Cohn"
"My man looks like when he enters a pool he leaves an oil slick on the surface"
"My man looks like Ray Not So Wise"
"My man looks like he's accusing a houseplant of insubordination"
"My man looks like he's shouted ""shame!"" at a children's cartoon"
"My man looks like a totem carved to scare off trespassers"
"My man looks like a thumb with a very pronounced fingerprint"
"My man looks like his skin would be better described as bark"
"My man looks like he runs a medicine show shut down by the sheriff"
"My man looks like Bizarro Tom Hanks"
"My man looks like a bridge troll whose riddles are all about vaccines"
"My man looks like a golem made of expired lunch meat"
"My man looks like Bilbo Baggins refusing to give up the ring"
"My man looks like a scarecrow made of wet cardboard"
"My man looks like Frankfurter's Monster"
"My man looks like Tony Blair was blasted with gamma radiation"
"My man looks like he has a loose assortment of pills in his suit pocket"
"My man looks like the poop emoji"
"My man looks like a Rodent Of Unusual Size"
"My man looks like his entire house is covered in newspaper clippings and yarn"
"My man looks like the local talk radio station has blocked his number for the call-in line"
"My man looks like he constantly smells like fresh mulch"
"My man looks like Sam Neill in Event Horizon"
"My man looks like he buys sauerkraut in bulk"
"My man looks like a lobbyist for gout"
"My man looks like he might burp out a cigarette butt"
"My man looks like he was cast as Solomon Grundy in a live action Legion of Doom movie"
"My man looks like the flames went out on Heat Miser's head"
"My man looks like a scarecrow made out of scrapple"
"My man looks like the celebrity spokesperson for rickets"
"My man looks like Gary Busey had a court appearance"
"My man looks like he's asked a child to start his car's ignition breathalyzer"
"My man looks like he's on a strict diet of tomato juice and menthols"
"My man looks like Ray Liotta after ""the scalding incident"""
"My man looks like his Zodiac sign is Bullfrog"
"My man looks like he can unhinge his jaw"
"My man looks like Goya painted him devouring his son"
"My man looks like the Dick Tracy villain Pruneface got a makeover"
"My man looks like one of the Garbage Pail Kids ran for office"
