"post"
"My man looks like he's hell-bent on expelling those troublemakers in Chug-a-Lug House"
"My man looks like he owns an extensive record collection of white jazz musicians"
"My man looks like a state trooper just found the drifter's corpse in his trunk"
"My man looks like he thinks Scrooge McDuck is an example of class warfare"
"My man looks like he asked to see the wine list at a Denny's"
"My man looks like an evil program from the TRON universe"
"My man looks like he's deeply skeptical that you are, in fact, Abe Froman, the sausage king of Chicago."
"My man looks like Clarence Boddicker got a toupee"
"My man looks like Germany's Federal Minister of Schadenfreude"
"My man looks like he's nervously hiding the zombie bite"
"My man looks like the heir to a dirigible fortune"
"My man looks like he invented an AI that runs on orphans"
"My man looks like Cold Miser went to a stylist"
"My man looks like he puts on latex gloves to eat a hamburger"
"My man looks like the robber baron who ran Confederated Italians"
"My man looks like the member of Harding's Cabinet who set the record for scandals"
"My man looks like a superhero whose power is Bryl Cream"
"My man looks like he did some modeling work for Joseph Goebbels"
"My man looks like he's explaining to the congregation that he was *ministering* to that prostitute"
"My man looks like he's just been humiliated by the Three Stooges"
"My man looks like he has ways of making you talk"
"My man looks like the Gray Gatsby"
"My man looks like Franklin Delano Rasputin"
"My man looks like a muppet weatherman"
"My man looks like a funeral director currently under indictment"
"My man looks like he races peacocks"
"My man looks like a stock photo for “yuppie prick”"
"My man looks like a recreational mortician"
"My man looks like he pronounces it “la-BOR-atory“"
"My man looks like he’s in a Thomas Dolby video"
"My man looks like he's legal counsel to the vampire gang in LOST BOYS"
"My man looks like a Swiss banker who caters to the cartels"
"My man looks like head chef at a bistro that boasts of ""a selection of curated aiolis"""
"My man looks like a mobster nicknamed ""Opie"""
"My man looks like a daguerreotype of a riverboat gambler"
"My man looks like a bad guy defeated by the Powerpuff Girls"
"My man looks like a magician who's chasing Frosty the Snowman"
"My man looks like he says ""heaven forfend"""
"My man looks like a horse wearing a Michael Douglas mask"
"My man looks like the high-priced defense attorney representing Scott Baio on an episode of Law & Order"
"My man looks like his safe word is ""fiduciary"""
"My man looks like an AI-generated image of Gary Busey"
"My man looks like a john Dirty Harry chases out of the motel room so he can question the call girl"
"My man looks like he finds you to be quite insouciant"
"My man looks like a florist who was caught by Columbo"
"My man looks like an action figure from THE MAN IN THE GRAY FLANNEL SUIT"
"My man looks like he's monologuing about his plans to freeze all of Gotham"
"My man looks like he's from a Stephen King short story called VENEERS"
"My man looks like he's dealing baccarat to James Bond"
"My man looks like Jimmy Neutron made partner"
"My man looks like an investor who stole patents from Thomas Edison"
"My man looks like a Dick Tracy rogue named ""Choppers"""
"My man looks like Will Ferrell portraying FDR"
"My man looks like Patrick Bateman, Sr."
"My man looks like he's riding in a Rolls Royce pursued by Indiana Jones"
"My man looks like he owns a ski lodge called ""the Eagles' Nest"""
"My man looks like he tried to wear a monocle for both eyes"
"My man looks like he complained to the mayor about urchins befouling the park"
"My man looks like Ask Jeeves achieved sentience"
"My man looks like the purser on the HMS Titanic"
"My man looks like he orchestrated the public relations campaign for BIRTH OF A NATION"
"My man looks like he's leading the Royal Navy's hunt for Captain Jack Sparrow"
"My man looks like he was identified in the Nuremburg trials as ""the accountant of Auschwitz"""
"My man looks like the befuddled father on a 1950s sitcom called ""Stick That In Your Pipe"""
"My man looks like the conductor on a segregated railroad"
"My man looks like he just learned the groom is Irish"
"My man looks like he's pitching a reverse mortgage on late night TV"
"My man looks like his portrait is featured in Disney World's Haunted Mansion"
"My man looks like Alec Baldwin got dental implants"
"My man looks like a marionette from TEAM AMERICA: WORLD POLICE"
"My man looks like he's the Chief Financial Officer for COBRA"
"My man looks like he's heading out on a fox hunt"
"My man looks like live-action Sam the Eagle"
"My man looks like a tobacco executive sitting for a deposition"
"My man looks like an apparition the people of Widow's Bay call ""the vice principal"""
"My man looks like Fred Willard in a made-for-TV movie about the Rockefellers"
"My man looks like he's just slapped two black leather gloves into his other palm"
"My man looks like an actor who's been reduced to ads about erectile dysfunction"
"My man looks like he calls middle-class people ""the second homeless"""
"My man looks like a tailor for the mob"
"My man looks like a Wehrmacht general musing about ""acceptable losses"""
"My man looks like he stepped out of a Sinclair Lewis novel"
"My man looks like he has a supply of slippers for all visitors to his home"
"My man looks like he's opposed to mixed doubles on political grounds"
"My man looks like he hosts a Federal Network news show on STARSHIP TROOPERS"
"My man looks like he wears monogrammed pajamas"
"My man looks like he’s working the red carpet for the Hunger Games"
"My man looks like George Bailey and Mr. Potter had a son"
"My man looks like he runs an exclusive bistro called Silver Spoons"
